source,airfoil,config,geom_kind,Re,alpha,CL_meas,CD_meas,u_cd_span,CL_xxsmall,CL_xsmall,CL_small,CL_medium,CL_large,CL_xlarge,CL_xxlarge,CL_xxxlarge,CD_xxsmall,CD_xsmall,CD_small,CD_medium,CD_large,CD_xlarge,CD_xxlarge,CD_xxxlarge,conf_xlarge,tc
vol3,SD7080,clean,nominal,199879.0,8.28,1.013,0.0224,0.0017000000000000001,1.12935,1.10550,1.12356,1.12009,1.12786,1.12610,1.12708,1.12715,0.020521,0.020249,0.020033,0.019159,0.018441,0.018529,0.018628,0.018725,0.9808,0.0915
vol3,SD7080,clean,nominal,199879.0,9.34,1.056,0.0285,0.0010499999999999989,1.20230,1.17834,1.19416,1.18603,1.19290,1.19079,1.19454,1.19642,0.025033,0.025072,0.025107,0.024288,0.022989,0.023161,0.023384,0.023378,0.9846,0.0915
vol3,SD7080,clean,nominal,199879.0,10.23,1.085,0.0352,0.0009999999999999974,1.25324,1.22882,1.24325,1.23112,1.22995,1.22630,1.23330,1.23195,0.029915,0.029766,0.030115,0.029811,0.028639,0.028684,0.028791,0.028820,0.9841,0.0915
vol3,SD7080,clean,nominal,199879.0,11.26,1.101,0.0456,0.0011000000000000003,1.29725,1.27063,1.27971,1.26928,1.26552,1.26110,1.27148,1.26897,0.037042,0.036124,0.037287,0.036923,0.036294,0.036630,0.035988,0.035743,0.9748,0.0915
vol3,SD7080,clean,nominal,299767.0,-6.19,-0.39,0.0412,0.0005499999999999984,-0.38846,-0.43583,-0.45107,-0.44998,-0.46611,-0.47965,-0.47572,-0.47053,0.024342,0.035580,0.040303,0.036643,0.039100,0.038130,0.040740,0.042071,0.2058,0.0915
vol3,SD7080,clean,nominal,299767.0,-5.06,-0.265,0.0226,0.0008500000000000001,-0.27058,-0.31412,-0.31469,-0.33014,-0.32734,-0.35566,-0.34917,-0.33675,0.017890,0.019383,0.020101,0.019782,0.020359,0.020828,0.021267,0.021184,0.7195,0.0915
vol3,SD7080,clean,nominal,299767.0,-4.1,-0.169,0.0168,0.0008500000000000001,-0.15722,-0.19322,-0.19458,-0.20507,-0.19470,-0.20268,-0.20370,-0.19933,0.014589,0.014384,0.015588,0.015233,0.015325,0.015485,0.015664,0.015485,0.9446,0.0915
vol3,SD7080,clean,nominal,299767.0,-3.04,-0.071,0.0132,0.00185,-0.03297,-0.05028,-0.05974,-0.04642,-0.04539,-0.04130,-0.04374,-0.04472,0.011907,0.011536,0.012549,0.012113,0.012098,0.012268,0.012242,0.012162,0.9362,0.0915
vol3,SD7080,clean,nominal,299767.0,-1.96,0.025,0.0101,0.0009500000000000003,0.08821,0.08402,0.07170,0.09616,0.09442,0.09460,0.09980,0.09866,0.009871,0.009182,0.009350,0.008984,0.008676,0.008741,0.008814,0.008676,0.9397,0.0915
vol3,SD7080,clean,nominal,299767.0,-0.77,0.135,0.0083,0.0002500000000000002,0.21846,0.21106,0.21325,0.21726,0.22435,0.22196,0.22120,0.21123,0.008469,0.007469,0.007822,0.007362,0.007312,0.007267,0.007337,0.007311,0.9584,0.0915
vol3,SD7080,clean,nominal,299767.0,0.21,0.266,0.0075,0.0002999999999999999,0.32735,0.32080,0.33281,0.33657,0.34686,0.34892,0.35134,0.35218,0.008067,0.007607,0.007719,0.007252,0.007184,0.007062,0.007001,0.007015,0.9697,0.0915
vol3,SD7080,clean,nominal,299767.0,1.26,0.376,0.0076,0.00014999999999999996,0.44604,0.44078,0.45328,0.45519,0.46076,0.45940,0.45443,0.45666,0.008235,0.007998,0.007862,0.007468,0.007230,0.007156,0.007048,0.007049,0.9785,0.0915
vol3,SD7080,clean,nominal,299767.0,2.16,0.47,0.0082,0.0005000000000000004,0.54736,0.53974,0.54801,0.54898,0.54899,0.54823,0.54589,0.54674,0.008661,0.008367,0.008130,0.007779,0.007531,0.007534,0.007510,0.007523,0.9805,0.0915
vol3,SD7080,clean,nominal,299767.0,2.86,0.538,0.0087,0.00024999999999999935,0.62446,0.61409,0.61875,0.62060,0.61671,0.61666,0.61604,0.61635,0.009102,0.008703,0.008512,0.008188,0.008036,0.008097,0.008078,0.008117,0.9807,0.0915
vol3,SD7080,clean,nominal,299767.0,4.35,0.689,0.0106,0.0002500000000000002,0.78049,0.76545,0.76640,0.76797,0.76201,0.76570,0.76527,0.76546,0.010458,0.009686,0.009794,0.009729,0.009647,0.009704,0.009647,0.009651,0.9804,0.0915
vol3,SD7080,clean,nominal,299767.0,5.19,0.774,0.0119,0.0002500000000000002,0.86308,0.84686,0.84899,0.84908,0.84429,0.84997,0.84826,0.84828,0.011581,0.010598,0.010839,0.010823,0.010813,0.010849,0.010746,0.010784,0.9800,0.0915
vol3,SD7080,clean,nominal,299767.0,6.17,0.87,0.0135,0.0002999999999999999,0.95482,0.93701,0.94529,0.94369,0.94001,0.94470,0.94279,0.94403,0.013266,0.012161,0.012402,0.012301,0.012485,0.012496,0.012302,0.012351,0.9793,0.0915
vol3,SD7080,clean,nominal,299767.0,7.29,0.97,0.0156,0.0008999999999999998,1.05303,1.03454,1.05032,1.04947,1.04995,1.05061,1.04833,1.05030,0.015720,0.014754,0.014642,0.014281,0.014305,0.014354,0.014357,0.014394,0.9795,0.0915
vol3,SD7080,clean,nominal,299767.0,8.34,1.03,0.0217,0.000700000000000001,1.13661,1.12042,1.13475,1.13522,1.14368,1.14206,1.14510,1.14489,0.018691,0.018081,0.017978,0.017222,0.016620,0.016636,0.016678,0.016601,0.9826,0.0915
vol3,SD7080,clean,nominal,299767.0,9.35,1.078,0.0265,0.0007999999999999986,1.20700,1.19434,1.20668,1.20311,1.20973,1.20903,1.21273,1.21454,0.022430,0.022003,0.022079,0.021501,0.020775,0.020761,0.020873,0.020878,0.9861,0.0915
vol3,SD7080,clean,nominal,299767.0,10.23,1.11,0.0325,0.0010000000000000009,1.25917,1.24827,1.25873,1.25090,1.24998,1.24740,1.25553,1.25700,0.026628,0.025939,0.026295,0.025848,0.025492,0.025396,0.025253,0.025357,0.9858,0.0915
vol3,SD7080,clean,nominal,299767.0,11.26,1.128,0.0432,0.0013500000000000005,1.30825,1.29434,1.29978,1.28800,1.28016,1.27440,1.28634,1.28357,0.032924,0.031345,0.032533,0.031741,0.032081,0.032179,0.031506,0.031304,0.9813,0.0915
vol3,SG6040,clean,nominal,99872.0,-3.97,-0.202,0.0264,0.0017499999999999998,-0.29476,-0.30679,-0.29475,-0.28184,-0.25115,-0.25604,-0.26789,-0.25272,0.023910,0.023946,0.023905,0.022969,0.023575,0.024193,0.024725,0.024619,0.9605,0.1601
vol3,SG6040,clean,nominal,99872.0,-3.01,-0.169,0.0302,0.0008999999999999998,-0.18212,-0.18719,-0.15758,-0.16307,-0.15395,-0.16559,-0.15766,-0.15119,0.024252,0.024758,0.026329,0.025014,0.026360,0.026734,0.027011,0.026759,0.9541,0.1601
vol3,SG6040,clean,nominal,99872.0,-1.87,-0.082,0.0331,0.0016499999999999987,-0.03531,-0.04352,0.00171,-0.04477,-0.04565,-0.04852,-0.04057,-0.04152,0.025037,0.025813,0.027542,0.026929,0.028270,0.027903,0.028370,0.028043,0.9464,0.1601
vol3,SG6040,clean,nominal,99872.0,-0.85,0.025,0.0336,0.0010000000000000009,0.10539,0.08114,0.12878,0.06458,0.06084,0.06686,0.05907,0.05466,0.025663,0.026126,0.026852,0.027115,0.028034,0.027774,0.028377,0.027997,0.9462,0.1601
vol3,SG6040,clean,nominal,99872.0,0.25,0.152,0.0331,0.0010000000000000009,0.26012,0.21112,0.25156,0.19076,0.18856,0.18738,0.17625,0.16715,0.025992,0.025966,0.025831,0.026496,0.026893,0.027223,0.027764,0.027571,0.9493,0.1601
vol3,SG6040,clean,nominal,99872.0,1.08,0.183,0.0379,0.0008499999999999966,0.37362,0.31005,0.34085,0.29251,0.28761,0.27593,0.27208,0.25864,0.025944,0.025712,0.025431,0.026004,0.025897,0.026676,0.026938,0.027231,0.9515,0.1601
vol3,SG6040,clean,nominal,99872.0,2.31,0.292,0.0427,0.0011499999999999982,0.52993,0.46259,0.48168,0.45711,0.44229,0.41718,0.42168,0.40759,0.025484,0.025294,0.025399,0.025466,0.024702,0.025643,0.025122,0.026068,0.9512,0.1601
vol3,SG6040,clean,nominal,99872.0,3.3,0.369,0.0471,0.00255,0.64389,0.59047,0.60661,0.59762,0.58973,0.55701,0.56103,0.54910,0.024921,0.024912,0.025571,0.025069,0.024334,0.024729,0.024058,0.024779,0.9486,0.1601
vol3,SG6040,clean,nominal,99872.0,4.23,0.456,0.0549,0.0030999999999999986,0.74273,0.71253,0.72887,0.72533,0.73243,0.71521,0.72569,0.71397,0.024357,0.024434,0.025680,0.024551,0.024145,0.024049,0.024041,0.023979,0.9477,0.1601
vol3,SG6040,clean,nominal,99872.0,5.2,0.657,0.0451,0.0028000000000000004,0.83932,0.83833,0.85335,0.84711,0.86112,0.85578,0.86723,0.87071,0.023868,0.023758,0.025620,0.023911,0.023595,0.023615,0.023910,0.024030,0.9527,0.1601
vol3,SG6040,clean,nominal,99872.0,6.37,0.883,0.0298,0.0026500000000000013,0.94761,0.98160,0.98947,0.98168,0.99882,0.99336,0.98943,0.98849,0.023724,0.022843,0.025213,0.023308,0.022840,0.023531,0.023476,0.024059,0.9654,0.1601
vol3,SG6040,clean,nominal,99872.0,7.25,0.987,0.0261,0.0014999999999999996,1.02156,1.07703,1.07791,1.07720,1.09430,1.09208,1.09029,1.08601,0.024247,0.022458,0.024626,0.022950,0.022736,0.023366,0.023406,0.023499,0.9749,0.1601
vol3,SG6040,clean,nominal,99872.0,8.3,1.085,0.0247,0.0011999999999999997,1.09844,1.16620,1.16355,1.17396,1.18375,1.18710,1.18543,1.18090,0.025943,0.023190,0.024114,0.022806,0.023194,0.023166,0.023416,0.023311,0.9805,0.1601
vol3,SG6040,clean,nominal,99872.0,9.38,1.163,0.0253,0.0011000000000000003,1.16213,1.22246,1.21994,1.22687,1.22026,1.22878,1.22085,1.22832,0.029210,0.026431,0.025858,0.024645,0.024762,0.024445,0.024424,0.024691,0.9784,0.1601
vol3,SG6040,clean,nominal,99872.0,10.36,1.235,0.0274,0.0012000000000000014,1.20509,1.25113,1.24349,1.23084,1.19679,1.20666,1.19985,1.20864,0.033712,0.031576,0.030819,0.029754,0.029782,0.029178,0.029161,0.029229,0.9763,0.1601
vol3,SG6040,clean,nominal,99872.0,11.43,1.248,0.0323,0.0005499999999999984,1.23363,1.27366,1.25682,1.22733,1.18950,1.18138,1.17448,1.17336,0.040572,0.038380,0.038490,0.037897,0.038892,0.039164,0.038783,0.039349,0.9789,0.1601
vol3,SG6040,clean,nominal,99872.0,12.4,1.266,0.0408,0.0030999999999999986,1.23779,1.29092,1.26772,1.24611,1.24067,1.22497,1.21740,1.22044,0.049112,0.045397,0.046513,0.046447,0.045721,0.046222,0.045919,0.045883,0.9808,0.1601
vol3,SG6040,clean,nominal,100031.0,-6.06,-0.478,0.0257,0.0010500000000000006,-0.50657,-0.53972,-0.54462,-0.56428,-0.50984,-0.51376,-0.51004,-0.50585,0.026250,0.028110,0.027684,0.026980,0.026810,0.027184,0.027502,0.027447,0.9608,0.1601
vol3,SG6040,clean,nominal,100031.0,-4.87,-0.343,0.0219,0.004200000000000001,-0.39089,-0.41407,-0.41043,-0.40866,-0.35374,-0.35321,-0.36851,-0.35681,0.024248,0.024473,0.023399,0.023085,0.022516,0.023485,0.023583,0.023147,0.9606,0.1601
vol3,SG6040,clean,nominal,137122.0,-4.27,-0.124,0.023,0.0005999999999999998,-0.22191,-0.19584,-0.19806,-0.17566,-0.18585,-0.18285,-0.18208,-0.18494,0.018916,0.017979,0.017713,0.017354,0.017876,0.017978,0.018827,0.018798,0.9592,0.1601
vol3,SG6040,clean,nominal,137122.0,-2.55,0.054,0.0214,0.0008000000000000004,-0.01539,0.02167,0.04242,0.02516,0.01396,0.03602,0.03206,0.03460,0.018828,0.019015,0.020034,0.019133,0.019960,0.019610,0.019818,0.020099,0.9530,0.1601
vol3,SG6040,clean,nominal,137122.0,-1.45,0.174,0.0205,0.0005500000000000001,0.12181,0.15233,0.17867,0.14382,0.14614,0.15809,0.15685,0.15857,0.019210,0.019800,0.020444,0.019750,0.020190,0.019893,0.019908,0.020196,0.9518,0.1601
vol3,SG6040,clean,nominal,137122.0,0.3,0.341,0.0161,0.0023,0.33977,0.34769,0.36252,0.33790,0.35100,0.34844,0.34794,0.34888,0.019590,0.019667,0.019462,0.019153,0.019186,0.019496,0.019291,0.019260,0.9640,0.1601
vol3,SG6040,clean,nominal,137122.0,2.01,0.5,0.0166,0.0002500000000000002,0.54084,0.53280,0.53601,0.52798,0.53723,0.53682,0.53398,0.53690,0.019351,0.018896,0.018840,0.018239,0.018399,0.018680,0.018695,0.018585,0.9750,0.1601
vol3,SG6040,clean,nominal,137122.0,3.37,0.598,0.0192,0.0008500000000000001,0.68951,0.68293,0.68656,0.68147,0.67635,0.67916,0.67018,0.67811,0.018804,0.018285,0.018754,0.017803,0.017937,0.018188,0.018296,0.018293,0.9800,0.1601
vol3,SG6040,clean,nominal,137122.0,4.99,0.696,0.021,0.00285,0.85513,0.86547,0.87648,0.87227,0.86160,0.84595,0.83433,0.83798,0.018211,0.017569,0.018771,0.017742,0.017660,0.017812,0.017693,0.018016,0.9834,0.1601
vol3,SG6040,clean,nominal,137122.0,6.36,0.792,0.0244,0.0004999999999999987,0.98250,1.01334,1.02407,1.02473,1.01941,1.01724,1.01893,1.02229,0.018514,0.017118,0.018617,0.017845,0.017838,0.017920,0.017995,0.018167,0.9860,0.1601
vol3,SG6040,clean,nominal,137122.0,7.87,0.883,0.0302,0.0007500000000000007,1.10165,1.14129,1.14639,1.15900,1.15757,1.15727,1.15770,1.15751,0.020635,0.018195,0.018651,0.018195,0.018557,0.018755,0.018828,0.018885,0.9865,0.1601
vol3,SG6040,clean,nominal,137122.0,9.29,0.95,0.0382,0.0016000000000000007,1.18947,1.20412,1.20520,1.20902,1.21256,1.22101,1.21447,1.22279,0.024865,0.023253,0.022181,0.021615,0.021169,0.021331,0.021212,0.021342,0.9834,0.1601
vol3,SG6040,clean,nominal,137122.0,10.98,0.992,0.0511,0.005300000000000003,1.26606,1.24698,1.23050,1.20406,1.18382,1.18790,1.19068,1.18609,0.032912,0.033198,0.032686,0.032179,0.033180,0.033325,0.032816,0.033338,0.9831,0.1601
vol3,SG6040,clean,nominal,137122.0,5.25,0.956,0.0116,0.00045000000000000075,0.88039,0.89450,0.90623,0.90245,0.89312,0.87869,0.87094,0.86880,0.018184,0.017456,0.018760,0.017763,0.017668,0.017793,0.017722,0.018008,0.9839,0.1601
vol3,SG6040,clean,nominal,149553.0,-6.93,-0.503,0.027,0.0009999999999999992,-0.49371,-0.49962,-0.51896,-0.51924,-0.48560,-0.49092,-0.49084,-0.48957,0.022899,0.023921,0.024421,0.023696,0.023397,0.023560,0.023652,0.023636,0.9672,0.1601
vol3,SG6040,clean,nominal,149553.0,-6.1,-0.392,0.0227,0.0004999999999999987,-0.40630,-0.39711,-0.41278,-0.39169,-0.36906,-0.38435,-0.38841,-0.38475,0.020592,0.021227,0.021334,0.020919,0.020539,0.021122,0.021228,0.021198,0.9543,0.1601
vol3,SG6040,clean,nominal,149726.0,-5.9,-0.353,0.0247,0.0006999999999999992,-0.38414,-0.37112,-0.38600,-0.36110,-0.34323,-0.35868,-0.36173,-0.35966,0.020118,0.020588,0.020588,0.020264,0.019865,0.020529,0.020628,0.020570,0.9517,0.1601
vol3,SG6040,clean,nominal,149969.0,-4.83,-0.227,0.019,0.0001999999999999988,-0.26260,-0.23443,-0.24299,-0.21544,-0.22382,-0.22632,-0.22343,-0.23111,0.018293,0.017458,0.017081,0.016797,0.016495,0.016803,0.017100,0.016995,0.9557,0.1601
vol3,SG6040,clean,nominal,149969.0,-3.98,-0.115,0.0203,0.0008500000000000001,-0.16278,-0.12667,-0.12687,-0.11243,-0.12678,-0.11013,-0.11593,-0.11718,0.017606,0.016481,0.016534,0.016103,0.016874,0.016747,0.017519,0.017542,0.9601,0.1601
vol3,SG6040,clean,nominal,149969.0,-2.38,0.066,0.0207,0.0005999999999999998,0.03079,0.07075,0.08903,0.07011,0.06401,0.08322,0.07766,0.08001,0.017536,0.017633,0.018570,0.017683,0.018222,0.017934,0.018016,0.018306,0.9582,0.1601
vol3,SG6040,clean,nominal,149969.0,-1.77,0.13,0.0209,0.0003999999999999993,0.10564,0.14298,0.16274,0.13632,0.13727,0.14855,0.14613,0.14800,0.017700,0.018089,0.018856,0.018028,0.018389,0.018130,0.018124,0.018417,0.9585,0.1601
vol3,SG6040,clean,nominal,149969.0,-0.95,0.21,0.0206,0.0005999999999999998,0.20602,0.23686,0.25329,0.22528,0.23412,0.23635,0.23550,0.23746,0.017927,0.018370,0.018705,0.018108,0.018254,0.018186,0.018075,0.018258,0.9624,0.1601
vol3,SG6040,clean,nominal,149969.0,0.37,0.325,0.0202,0.0006499999999999995,0.36419,0.38048,0.38699,0.36994,0.38303,0.37970,0.37862,0.38172,0.018129,0.018202,0.018017,0.017665,0.017706,0.017940,0.017730,0.017714,0.9720,0.1601
vol3,SG6040,clean,nominal,149969.0,1.27,0.398,0.0201,0.0006499999999999995,0.46807,0.47497,0.47635,0.46834,0.48073,0.47887,0.47658,0.48033,0.018084,0.017892,0.017666,0.017268,0.017395,0.017637,0.017498,0.017421,0.9776,0.1601
vol3,SG6040,clean,nominal,149969.0,2.39,0.506,0.0201,0.0009500000000000012,0.59244,0.59182,0.59104,0.58971,0.59757,0.60115,0.59617,0.59986,0.017817,0.017468,0.017466,0.016855,0.017145,0.017294,0.017337,0.017195,0.9823,0.1601
vol3,SG6040,clean,nominal,149969.0,3.43,0.609,0.02,0.0010500000000000006,0.70364,0.70199,0.70370,0.70353,0.70084,0.70850,0.70147,0.70708,0.017430,0.017074,0.017433,0.016630,0.016950,0.017107,0.017229,0.017136,0.9848,0.1601
vol3,SG6040,clean,nominal,149969.0,4.43,0.711,0.0202,0.0008500000000000001,0.80676,0.81030,0.81667,0.81656,0.80306,0.80243,0.79233,0.80556,0.017087,0.016675,0.017450,0.016601,0.016778,0.016988,0.016897,0.017126,0.9859,0.1601
vol3,SG6040,clean,nominal,149969.0,5.57,0.829,0.0199,0.0012500000000000011,0.91802,0.93455,0.94368,0.94612,0.93094,0.92051,0.91662,0.91435,0.017053,0.016229,0.017438,0.016728,0.016792,0.016865,0.016724,0.017001,0.9866,0.1601
vol3,SG6040,clean,nominal,149969.0,6.87,0.984,0.0199,0.0005999999999999998,1.03197,1.06502,1.07071,1.08044,1.07019,1.07133,1.07013,1.07256,0.018016,0.016189,0.017345,0.016893,0.017120,0.017109,0.017222,0.017285,0.9875,0.1601
vol3,SG6040,clean,nominal,149969.0,7.25,1.024,0.0201,0.0009500000000000012,1.06191,1.09708,1.10173,1.11390,1.10565,1.10708,1.10581,1.10692,0.018575,0.016464,0.017379,0.016988,0.017286,0.017323,0.017454,0.017490,0.9876,0.1601
vol3,SG6040,clean,nominal,149969.0,8.55,1.142,0.0203,0.0006499999999999995,1.15151,1.17397,1.17820,1.19115,1.19394,1.19361,1.19193,1.19650,0.021610,0.019458,0.018961,0.018508,0.018538,0.018971,0.018873,0.019003,0.9859,0.1601
vol3,SG6040,clean,nominal,149969.0,9.39,1.214,0.0213,0.0005000000000000004,1.19912,1.20168,1.20255,1.20383,1.20908,1.22140,1.21421,1.22329,0.024546,0.023286,0.022203,0.021599,0.020951,0.021021,0.021038,0.021007,0.9847,0.1601
vol3,SG6040,clean,nominal,149969.0,10.59,1.27,0.0254,0.0015499999999999993,1.25492,1.23276,1.22062,1.20050,1.18821,1.20052,1.20231,1.19821,0.030077,0.030168,0.029480,0.028829,0.029186,0.029074,0.028794,0.029191,0.9841,0.1601
vol3,SG6040,clean,nominal,149969.0,11.24,1.266,0.0297,0.0031999999999999997,1.27987,1.24885,1.22911,1.20388,1.18813,1.18769,1.18911,1.18562,0.033726,0.034358,0.034194,0.033701,0.034971,0.035375,0.034929,0.035212,0.9851,0.1601
vol3,SG6040,clean,nominal,149969.0,12.51,1.285,0.0399,0.002050000000000003,1.31768,1.27833,1.24706,1.23048,1.23015,1.21773,1.20980,1.21173,0.042275,0.043625,0.044554,0.044255,0.044235,0.045059,0.044855,0.044991,0.9858,0.1601
vol3,SG6040,clean,nominal,199113.0,12.35,1.294,0.0407,0.00545,1.32167,1.26941,1.24143,1.22893,1.22353,1.21644,1.21207,1.21006,0.039037,0.040355,0.041616,0.041272,0.042040,0.042529,0.042513,0.042501,0.9892,0.1601
vol3,SG6040,clean,nominal,199113.0,13.41,1.311,0.0514,0.0049499999999999995,1.34646,1.29144,1.25834,1.25432,1.25642,1.24927,1.24388,1.24878,0.047262,0.049201,0.051084,0.050752,0.049817,0.050332,0.049998,0.049782,0.9881,0.1601
vol3,SG6040,clean,nominal,199979.0,-6.81,-0.395,0.0207,0.0008999999999999998,-0.43061,-0.40025,-0.42354,-0.39696,-0.38710,-0.40607,-0.39926,-0.39550,0.019472,0.019235,0.019880,0.019202,0.018616,0.018946,0.018896,0.019058,0.9648,0.1601
vol3,SG6040,clean,nominal,199979.0,-5.7,-0.254,0.017,0.000700000000000001,-0.30323,-0.25982,-0.27838,-0.24496,-0.25225,-0.25705,-0.25308,-0.25720,0.016823,0.016297,0.016476,0.016013,0.015558,0.016021,0.015937,0.015892,0.9476,0.1601
vol3,SG6040,clean,nominal,199979.0,-5.14,-0.192,0.0149,0.0004000000000000002,-0.23656,-0.19321,-0.20606,-0.18180,-0.19160,-0.18528,-0.18949,-0.19486,0.015825,0.014904,0.014836,0.014348,0.014013,0.014209,0.014144,0.013936,0.9512,0.1601
vol3,SG6040,clean,nominal,199979.0,-3.54,-0.037,0.015,0.0004499999999999999,-0.04322,-0.00957,-0.00547,-0.01046,-0.01133,0.00152,-0.00816,-0.00722,0.014235,0.012984,0.013401,0.012873,0.013409,0.013331,0.013480,0.013637,0.9705,0.1601
vol3,SG6040,clean,nominal,199979.0,-2.76,0.04,0.0152,0.0004000000000000002,0.05043,0.08276,0.08909,0.07636,0.07899,0.08526,0.07952,0.08160,0.014019,0.013369,0.014184,0.013504,0.013748,0.013779,0.013753,0.013875,0.9752,0.1601
vol3,SG6040,clean,nominal,199979.0,-1.61,0.154,0.0157,0.0004999999999999996,0.18524,0.21712,0.21690,0.20173,0.20797,0.20586,0.20425,0.20898,0.014072,0.014078,0.014828,0.014135,0.014166,0.014182,0.014103,0.014173,0.9797,0.1601
vol3,SG6040,clean,nominal,199979.0,-0.69,0.246,0.0157,0.0004000000000000002,0.28903,0.31903,0.31184,0.30028,0.30961,0.30438,0.30373,0.30885,0.014227,0.014380,0.014760,0.014293,0.014325,0.014304,0.014171,0.014255,0.9829,0.1601
vol3,SG6040,clean,nominal,199979.0,0.53,0.374,0.0156,0.0003500000000000005,0.42103,0.44529,0.43448,0.43169,0.44133,0.43731,0.43745,0.44195,0.014362,0.014473,0.014425,0.014224,0.014313,0.014303,0.014121,0.014181,0.9865,0.1601
vol3,SG6040,clean,nominal,199979.0,1.18,0.447,0.0155,0.00024999999999999935,0.48959,0.50973,0.49964,0.50225,0.51053,0.50857,0.50840,0.51265,0.014358,0.014452,0.014297,0.014138,0.014282,0.014283,0.014110,0.014120,0.9879,0.1601
vol3,SG6040,clean,nominal,199979.0,2.3,0.563,0.0158,0.00015000000000000083,0.60666,0.61936,0.61234,0.62368,0.62852,0.63059,0.62887,0.63213,0.014214,0.014360,0.014212,0.013991,0.014286,0.014321,0.014186,0.014120,0.9896,0.1601
vol3,SG6040,clean,nominal,199979.0,3.34,0.664,0.0159,0.0003999999999999993,0.71487,0.72227,0.71837,0.73484,0.73508,0.74122,0.73835,0.74069,0.013993,0.014194,0.014240,0.013910,0.014376,0.014443,0.014354,0.014268,0.9905,0.1601
vol3,SG6040,clean,nominal,199979.0,4.34,0.758,0.0165,0.000449999999999999,0.81719,0.82376,0.82199,0.83995,0.83244,0.84172,0.83923,0.84347,0.013873,0.013940,0.014309,0.013944,0.014478,0.014586,0.014538,0.014513,0.9905,0.1601
vol3,SG6040,clean,nominal,199979.0,5.32,0.851,0.0165,0.0005999999999999998,0.91296,0.92476,0.92296,0.94110,0.92485,0.92886,0.92864,0.93738,0.014083,0.013672,0.014402,0.014109,0.014555,0.014653,0.014583,0.014734,0.9899,0.1601
vol3,SG6040,clean,nominal,199979.0,6.48,0.961,0.0164,0.0003999999999999993,1.01611,1.03736,1.03433,1.05287,1.03441,1.02932,1.03015,1.02406,0.015087,0.013744,0.014595,0.014432,0.014777,0.014679,0.014714,0.014739,0.9891,0.1601
vol3,SG6040,clean,nominal,199979.0,7.4,1.07,0.0168,0.00015000000000000083,1.08757,1.10761,1.10804,1.12520,1.11338,1.11226,1.10856,1.11274,0.016657,0.014787,0.015141,0.014958,0.015221,0.015255,0.015382,0.015358,0.9887,0.1601
vol3,SG6040,clean,nominal,199979.0,8.49,1.173,0.0177,0.0001999999999999988,1.15937,1.16025,1.16680,1.17726,1.17909,1.18392,1.18288,1.18698,0.019528,0.018013,0.017383,0.016928,0.016641,0.016969,0.016913,0.017010,0.9878,0.1601
vol3,SG6040,clean,nominal,199979.0,9.51,1.246,0.0194,0.00045000000000000075,1.21466,1.19299,1.19425,1.19213,1.20003,1.22127,1.21547,1.21878,0.023244,0.022617,0.021799,0.021040,0.020176,0.020064,0.020265,0.020138,0.9878,0.1601
vol3,SG6040,clean,nominal,199979.0,10.37,1.278,0.0235,0.0011000000000000003,1.25350,1.21800,1.20820,1.19618,1.19487,1.20803,1.21021,1.20579,0.027159,0.027203,0.026820,0.026056,0.026103,0.026175,0.026085,0.026212,0.9875,0.1601
vol3,SG6040,clean,nominal,199979.0,11.42,1.284,0.0325,0.0030500000000000024,1.29299,1.24674,1.22492,1.20893,1.20170,1.20224,1.20055,1.19796,0.032932,0.033699,0.034141,0.033619,0.034824,0.035095,0.035057,0.034952,0.9888,0.1601
vol3,SG6040,clean,nominal,299663.0,-8.07,-0.482,0.0201,0.0005000000000000004,-0.51276,-0.48088,-0.49978,-0.49106,-0.48361,-0.49126,-0.48669,-0.47980,0.019356,0.018632,0.019027,0.018577,0.017757,0.017816,0.017620,0.017554,0.9798,0.1601
vol3,SG6040,clean,nominal,299663.0,-7.06,-0.362,0.0164,0.0005500000000000001,-0.40271,-0.35922,-0.37597,-0.35339,-0.35805,-0.36606,-0.35761,-0.35514,0.016631,0.015823,0.016375,0.015553,0.015007,0.015062,0.014986,0.015094,0.9695,0.1601
vol3,SG6040,clean,nominal,299663.0,-6.04,-0.274,0.0144,0.0005500000000000001,-0.28322,-0.24171,-0.25260,-0.23698,-0.24247,-0.23904,-0.24135,-0.24158,0.014418,0.013696,0.014015,0.013376,0.013023,0.013148,0.013025,0.013137,0.9558,0.1601
